City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
181,kaluga,54.5,35.5,-28.81,96,5,0.83,RU,1705128456
182,jaruco,23.0431,-82.0108,22.57,95,74,4.51,CU,1705128457
183,nagqu,31.5,92.0,-1.5,11,0,3.53,CN,1705128457
184,vernon,50.2581,-119.2691,-23.93,56,25,0.96,CA,1705128457
185,zouerate,22.7187,-12.4521,17.04,14,100,5.12,MR,1705128458
186,wagar,16.1525,36.2032,24.82,56,7,2.68,SD,1705128458
187,hermanus,-34.4187,19.2345,21.73,68,0,1.29,ZA,1705128458
188,sao vicente,-23.9631,-46.3919,26.1,26,100,1.34,BR,1705128459
189,coyhaique,-45.5752,-72.0662,12.97,67,20,0.0,CL,1705128449
190,timmins,48.4669,-81.3331,-15.1,78,100,7.2,CA,1705128460
191,sitka,57.0531,-135.33,-4.06,54,100,2.57,US,1705128460
192,kalemie,-5.9475,29.1947,22.86,84,100,2.43,CD,1705128461
193,yeppoon,-23.1333,150.7333,30.88,72,0,6.14,AU,1705128461
194,matoury,4.8483,-52.3317,23.98,100,100,1.03,GF,1705128462
195,mhamid,29.82,-5.72,10.42,22,7,0.66,MA,1705128375
196,selfoss,63.9331,-20.9971,-0.53,91,100,1.13,IS,1705128463
197,yondo,7.0062,-73.9097,22.52,99,58,0.72,CO,1705128463
198,susuman,62.7833,148.1667,-41.12,100,85,0.45,RU,1705128464
199,fort bragg,35.139,-79.006,20.75,87,100,7.2,US,1705128464
200,al hudaydah,14.7978,42.9545,26.39,62,100,2.0,YE,1705128464
201,kolonia town,6.964,158.206,31.06,74,100,7.72,FM,1705128465
202,dakhla,23.6848,-15.958,17.01,63,77,3.09,EH,1705128465
203,okhotsk,59.3833,143.3,-30.93,81,67,4.38,RU,1705128304
204,georgetown,5.4112,100.3354,32.97,52,20,4.12,MY,1705128465
205,mariehamn,60.0973,19.9348,-1.21,93,100,11.83,AX,1705128466
206,klaksvik,62.2266,-6.589,3.51,68,99,15.0,FO,1705128466
207,santa terezinha,-29.9002,-50.0904,20.62,71,53,3.03,BR,1705128466
208,fortuna,40.5982,-124.1573,9.64,95,100,8.75,US,1705128466
209,saldanha,-33.0117,17.9442,22.03,83,7,4.84,ZA,1705128467
210,gereida,11.2811,25.1414,20.83,16,6,5.24,SD,1705128467
211,flying fish cove,-10.4217,105.6791,28.82,78,40,3.6,CX,1705128467
212,rosario oeste,-14.8361,-56.4275,22.31,98,100,1.18,BR,1705128467
213,ararat,39.8317,44.7049,4.19,66,75,0.59,AM,1705128468
214,konarka,19.9,86.1167,25.22,34,0,1.94,IN,1705128468
215,taesal-li,36.9714,126.4542,2.66,47,0,0.99,KR,1705128468
216,mandalgovi,45.7625,106.2708,-12.68,70,0,5.62,MN,1705128469
217,khatra,22.9833,86.85,24.6,14,0,4.23,IN,1705128469
218,sinop,41.7711,34.8709,-2.76,90,100,0.82,TR,1705128469
219,yarmouth,41.7057,-70.2286,7.2,83,40,5.66,US,1705128470
220,newman,37.3138,-121.0208,6.68,85,73,1.34,US,1705128470
221,kapuskasing,49.4169,-82.4331,-15.95,78,100,4.63,CA,1705128470
222,brookings,44.3114,-96.7984,-18.08,77,100,10.8,US,1705128470
223,adam,22.3756,57.5233,24.28,31,0,1.71,OM,1705128471
224,kingsville,27.5159,-97.8561,8.91,59,0,0.89,US,1705128471
225,west island,-12.1568,96.8225,31.99,74,40,3.09,CC,1705128472
226,northam,51.0333,-4.2167,3.67,87,4,0.74,GB,1705128473
227,siracusa,37.0881,15.2792,7.77,70,6,3.52,IT,1705128473
228,zharkent,44.1628,80.0,5.09,39,100,2.0,KZ,1705128473
229,whakatane,-37.9585,176.9854,24.38,76,0,2.24,NZ,1705128473
230,sao gabriel da cachoeira,-0.1303,-67.0892,22.35,99,43,0.6,BR,1705128474
231,bomdila,27.25,92.4,15.28,32,0,3.11,IN,1705128474
232,nyala,12.05,24.8833,20.51,15,9,6.25,SD,1705128474
233,itoman,26.1247,127.6694,20.22,49,20,5.66,JP,1705128474
234,kismayo,-0.3582,42.5454,29.24,67,99,8.26,SO,1705128475
